IND	DEN	2017	15	2017-12-15 01:25:00	\N	\N	\N
DET	CHI	2017	15	2017-12-16 21:30:00	\N	\N	\N
KC	LAC	2017	15	2017-12-17 01:25:00	\N	\N	\N
BUF	MIA	2017	15	2017-12-17 18:00:00	\N	\N	\N
CAR	GB	2017	15	2017-12-17 18:00:00	\N	\N	\N
CLE	BAL	2017	15	2017-12-17 18:00:00	\N	\N	\N
JAX	HOU	2017	15	2017-12-17 18:00:00	\N	\N	\N
MIN	CIN	2017	15	2017-12-17 18:00:00	\N	\N	\N
NO	NYJ	2017	15	2017-12-17 18:00:00	\N	\N	\N
NYG	PHI	2017	15	2017-12-17 18:00:00	\N	\N	\N
WAS	ARI	2017	15	2017-12-17 18:00:00	\N	\N	\N
SEA	LAR	2017	15	2017-12-17 21:05:00	\N	\N	\N
PIT	NE	2017	15	2017-12-17 21:25:00	\N	\N	\N
SF	TEN	2017	15	2017-12-17 21:25:00	\N	\N	\N
OAK	DAL	2017	15	2017-12-18 01:30:00	\N	\N	\N
TB	ATL	2017	15	2017-12-19 01:30:00	\N	\N	\N
BAL	IND	2017	16	2017-12-23 21:30:00	\N	\N	\N
GB	MIN	2017	16	2017-12-24 01:30:00	\N	\N	\N
CAR	TB	2017	16	2017-12-24 18:00:00	\N	\N	\N
CHI	CLE	2017	16	2017-12-24 18:00:00	\N	\N	\N
CIN	DET	2017	16	2017-12-24 18:00:00	\N	\N	\N
KC	MIA	2017	16	2017-12-24 18:00:00	\N	\N	\N
NE	BUF	2017	16	2017-12-24 18:00:00	\N	\N	\N
NO	ATL	2017	16	2017-12-24 18:00:00	\N	\N	\N
NYJ	LAC	2017	16	2017-12-24 18:00:00	\N	\N	\N
TEN	LAR	2017	16	2017-12-24 18:00:00	\N	\N	\N
WAS	DEN	2017	16	2017-12-24 18:00:00	\N	\N	\N
SF	JAX	2017	16	2017-12-24 21:05:00	\N	\N	\N
ARI	NYG	2017	16	2017-12-24 21:25:00	\N	\N	\N
DAL	SEA	2017	16	2017-12-24 21:25:00	\N	\N	\N
HOU	PIT	2017	16	2017-12-25 21:30:00	\N	\N	\N
PHI	OAK	2017	16	2017-12-26 01:30:00	\N	\N	\N
ATL	CAR	2017	17	2017-12-31 18:00:00	\N	\N	\N
BAL	CIN	2017	17	2017-12-31 18:00:00	\N	\N	\N
DET	GB	2017	17	2017-12-31 18:00:00	\N	\N	\N
IND	HOU	2017	17	2017-12-31 18:00:00	\N	\N	\N
MIA	BUF	2017	17	2017-12-31 18:00:00	\N	\N	\N
MIN	CHI	2017	17	2017-12-31 18:00:00	\N	\N	\N
NE	NYJ	2017	17	2017-12-31 18:00:00	\N	\N	\N
NYG	WAS	2017	17	2017-12-31 18:00:00	\N	\N	\N
PHI	DAL	2017	17	2017-12-31 18:00:00	\N	\N	\N
PIT	CLE	2017	17	2017-12-31 18:00:00	\N	\N	\N
TB	NO	2017	17	2017-12-31 18:00:00	\N	\N	\N
TEN	JAX	2017	17	2017-12-31 18:00:00	\N	\N	\N
DEN	KC	2017	17	2017-12-31 21:25:00	\N	\N	\N
LAC	OAK	2017	17	2017-12-31 21:25:00	\N	\N	\N
LAR	SF	2017	17	2017-12-31 21:25:00	\N	\N	\N
SEA	ARI	2017	17	2017-12-31 21:25:00	\N	\N	\N
